"Time","Step","Continuous PID Controller"
0.40000000000000302,1,2.0187307530779819
0.40100000000000302,1,2.0189124315538596
0.40200000000000302,1,2.0190949279422368
0.40300000000000302,1,2.0192782414256101
0.40400000000000302,1,2.0194623711872928
0.40500000000000302,1,2.0196473164114148
0.40600000000000303,1,2.0198330762829206
0.40700000000000303,1,2.0200196499875713
0.40800000000000303,1,2.0202070367119394
0.40900000000000303,1,2.0203952356434116
0.41000000000000303,1,2.0205842459701877
0.41100000000000303,1,2.0207740668812764
0.41200000000000303,1,2.0209646975664999
0.41300000000000303,1,2.0211561372164883
0.41400000000000303,1,2.0213483850226819
0.41500000000000303,1,2.0215414401773271
0.41600000000000303,1,2.0217353018734801
0.41700000000000303,1,2.0219299693050017
0.41800000000000304,1,2.0221254416665602
0.41900000000000304,1,2.0223217181536266
0.42000000000000304,1,2.0225187979624786
0.42100000000000304,1,2.0227166802901957
0.42200000000000304,1,2.0229153643346596
0.42300000000000304,1,2.0231148492945543
0.42400000000000304,1,2.0233151343693656
0.42500000000000304,1,2.0235162187593771
0.42600000000000304,1,2.0237181016656747
0.42700000000000304,1,2.0239207822901397
0.42800000000000304,1,2.0241242598354541
0.42900000000000305,1,2.024328533505094
0.43000000000000305,1,2.0245336025033343
0.43100000000000305,1,2.0247394660352431
0.43200000000000305,1,2.0249461233066839
0.43300000000000305,1,2.0251535735243142
0.43400000000000305,1,2.0253618158955842
0.43500000000000305,1,2.0255708496287359
0.43600000000000305,1,2.025780673932803
0.43700000000000305,1,2.0259912880176101
0.43800000000000305,1,2.0262026910937707
0.43900000000000305,1,2.0264148823726882
0.44000000000000306,1,2.0266278610665536
0.44100000000000306,1,2.0268416263883458
0.44200000000000306,1,2.0270561775518301
0.44300000000000306,1,2.0272715137715567
0.44400000000000306,1,2.0274876342628629
0.44500000000000306,1,2.0277045382418684
0.44600000000000306,1,2.0279222249254776
0.44700000000000306,1,2.0281406935313768
0.44800000000000306,1,2.0283599432780344
0.44900000000000306,1,2.0285799733847005
0.45000000000000306,1,2.0288007830714054
0.45100000000000307,1,2.0290223715589577
0.45200000000000307,1,2.0292447380689467
0.45300000000000307,1,2.0294678818237379
0.45400000000000307,1,2.029691802046476
0.45500000000000307,1,2.0299164979610813
0.45600000000000307,1,2.0301419687922486
0.45700000000000307,1,2.0303682137654495
0.45800000000000307,1,2.0305952321069283
0.45900000000000307,1,2.0308230230437037
0.46000000000000307,1,2.0310515858035663
0.46100000000000307,1,2.0312809196150794
0.46200000000000307,1,2.031511023707576
0.46300000000000308,1,2.0317418973111607
0.46400000000000308,1,2.0319735396567062
0.46500000000000308,1,2.032205949975856
0.46600000000000308,1,2.0324391275010196
0.46700000000000308,1,2.032673071465374
0.46800000000000308,1,2.032907781102864
0.46900000000000308,1,2.033143255648199
0.47000000000000308,1,2.0333794943368533
0.47100000000000308,1,2.0336164964050658
0.47200000000000308,1,2.0338542610898376
0.47300000000000308,1,2.0340927876289343
0.47400000000000309,1,2.034332075260882
0.47500000000000309,1,2.0345721232249687
0.47600000000000309,1,2.0348129307612415
0.47700000000000309,1,2.0350544971105085
0.47800000000000309,1,2.0352968215143354
0.47900000000000309,1,2.0355399032150476
0.48000000000000309,1,2.0357837414557256
0.48100000000000309,1,2.036028335480208
0.48200000000000309,1,2.0362736845330893
0.48300000000000309,1,2.0365197878597177
0.48400000000000309,1,2.0367666447061965
0.4850000000000031,1,2.0370142543193825
0.4860000000000031,1,2.0372626159468865
0.4870000000000031,1,2.0375117288370683
0.4880000000000031,1,2.0377615922390415
0.4890000000000031,1,2.0380122054026697
0.4900000000000031,1,2.0382635675785652
0.4910000000000031,1,2.0385156780180913
0.4920000000000031,1,2.0387685359733574
0.4930000000000031,1,2.039022140697222
0.4940000000000031,1,2.0392764914432888
0.4950000000000031,1,2.0395315874659099
0.49600000000000311,1,2.0397874280201798
0.49700000000000311,1,2.0400440123619403
0.49800000000000311,1,2.0403013397477747
0.49900000000000311,1,2.0405594094350108
0.50000000000000311,1,2.040818220681718
0.50100000000000311,1,2.041077772746708
0.50200000000000311,1,2.0413380648895325
0.50300000000000311,1,2.0415990963704829
0.50400000000000311,1,2.0418608664505915
0.50500000000000311,1,2.0421233743916281
0.50600000000000311,1,2.0423866194561002
0.50700000000000311,1,2.0426506009072538
0.50800000000000312,1,2.0429153180090691
0.50900000000000312,1,2.0431807700262636
0.51000000000000312,1,2.0434469562242894
0.51100000000000312,1,2.043713875869333
0.51200000000000312,1,2.0439815282283131
0.51300000000000312,1,2.0442499125688824
0.51400000000000312,1,2.0445190281594252
0.51500000000000312,1,2.0447888742690572
0.51600000000000312,1,2.0450594501676242
0.51700000000000312,1,2.0453307551257023
0.51800000000000312,1,2.045602788414596
0.51900000000000313,1,2.0458755493063387
0.52000000000000313,1,2.0461490370736914
0.52100000000000313,1,2.0464232509901419
0.52200000000000313,1,2.0466981903299035
0.52300000000000313,1,2.0469738543679159
0.52400000000000313,1,2.0472502423798429
0.52500000000000313,1,2.0475273536420726
0.52600000000000313,1,2.0478051874317167
0.52700000000000313,1,2.0480837430266075
0.52800000000000313,1,2.048363019705302
0.52900000000000313,1,2.0486430167470759
0.53000000000000314,1,2.048923733431927
0.53100000000000314,1,2.049205169040571
0.53200000000000314,1,2.0494873228544437
0.53300000000000314,1,2.0497701941556996
0.53400000000000314,1,2.0500537822272094
0.53500000000000314,1,2.0503380863525607
0.53600000000000314,1,2.050623105816058
0.53700000000000314,1,2.0509088399027209
0.53800000000000314,1,2.0511952878982829
0.53900000000000314,1,2.0514824490891925
0.54000000000000314,1,2.0517703227626107
0.54100000000000315,1,2.0520589082064102
0.54200000000000315,1,2.0523482047091779
0.54300000000000315,1,2.0526382115602093
0.54400000000000315,1,2.0529289280495115
0.54500000000000315,1,2.0532203534678009
0.54600000000000315,1,2.0535124871065022
0.54700000000000315,1,2.0538053282577504
0.54800000000000315,1,2.0540988762143852
0.54900000000000315,1,2.054393130269955
0.55000000000000315,1,2.0546880897187139
0.55100000000000315,1,2.0549837538556219
0.55200000000000315,1,2.0552801219763417
0.55300000000000316,1,2.0555771933772422
0.55400000000000316,1,2.0558749673553951
0.55500000000000316,1,2.0561734432085732
0.55600000000000316,1,2.0564726202352532
0.55700000000000316,1,2.0567724977346118
0.55800000000000316,1,2.0570730750065263
0.55900000000000316,1,2.0573743513515743
0.56000000000000316,1,2.0576763260710318
0.56100000000000316,1,2.0579789984668735
0.56200000000000316,1,2.0582823678417714
0.56300000000000316,1,2.0585864334990958
0.56400000000000317,1,2.0588911947429116
0.56500000000000317,1,2.0591966508779795
0.56600000000000317,1,2.0595028012097565
0.56700000000000317,1,2.0598096450443926
0.56800000000000317,1,2.0601171816887311
0.56900000000000317,1,2.0604254104503092
0.57000000000000317,1,2.0607343306373553
0.57100000000000317,1,2.0610439415587898
0.57200000000000317,1,2.0613542425242231
0.57300000000000317,1,2.0616652328439562
0.57400000000000317,1,2.0619769118289799
0.57500000000000318,1,2.0622892787909728
0.57600000000000318,1,2.0626023330423018
0.57700000000000318,1,2.0629160738960208
0.57800000000000318,1,2.0632305006658713
0.57900000000000318,1,2.063545612666279
0.58000000000000318,1,2.0638614092123566
0.58100000000000318,1,2.0641778896199003
0.58200000000000318,1,2.0644950532053912
0.58300000000000318,1,2.0648128992859913
0.58400000000000318,1,2.0651314271795478
0.58500000000000318,1,2.0654506362045884
0.58600000000000319,1,2.065770525680322
0.58700000000000319,1,2.0660910949266378
0.58800000000000319,1,2.0664123432641048
0.58900000000000319,1,2.0667342700139719
0.59000000000000319,1,2.0670568744981654
0.59100000000000319,1,2.0673801560392899
0.59200000000000319,1,2.0677041139606267
0.59300000000000319,1,2.0680287475861339
0.59400000000000319,1,2.068354056240445
0.59500000000000319,1,2.0686800392488687
0.59600000000000319,1,2.0690066959373876
0.59700000000000319,1,2.0693340256326582
0.5980000000000032,1,2.0696620276620106
0.5990000000000032,1,2.0699907013534466
0.6000000000000032,1,2.0703200460356399
0.6010000000000032,1,2.0706500610379353
0.6020000000000032,1,2.0709807456903473
0.6030000000000032,1,2.0713120993235612
0.6040000000000032,1,2.07164412126893
0.6050000000000032,1,2.0719768108584753
0.6060000000000032,1,2.0723101674248872
0.6070000000000032,1,2.072644190301522
0.6080000000000032,1,2.0729788788224028
0.60900000000000321,1,2.0733142323222178
0.61000000000000321,1,2.0736502501363203
0.61100000000000321,1,2.0739869316007282
0.61200000000000321,1,2.0743242760521232
0.61300000000000321,1,2.0746622828278496
0.61400000000000321,1,2.0750009512659133
0.61500000000000321,1,2.0753402807049839
0.61600000000000321,1,2.0756802704843902
0.61700000000000321,1,2.076020919944122
0.61800000000000321,1,2.076362228424828
0.61900000000000321,1,2.0767041952678182
0.62000000000000322,1,2.0770468198150578
0.62100000000000322,1,2.0773901014091725
0.62200000000000322,1,2.0777340393934427
0.62300000000000322,1,2.0780786331118075
0.62400000000000322,1,2.0784238819088596
0.62500000000000322,1,2.0787697851298486
0.62600000000000322,1,2.0791163421206766
0.62700000000000322,1,2.0794635522279017
0.62800000000000322,1,2.0798114147987334
0.62900000000000322,1,2.0801599291810335
0.63000000000000322,1,2.0805090947233178
0.63100000000000322,1,2.0808589107747508
0.63200000000000323,1,2.0812093766851487
0.63300000000000323,1,2.0815604918049773
0.63400000000000323,1,2.081912255485352
0.63500000000000323,1,2.0822646670780358
0.63600000000000323,1,2.0826177259354406
0.63700000000000323,1,2.0829714314106256
0.63800000000000323,1,2.0833257828572957
0.63900000000000323,1,2.0836807796298022
0.64000000000000323,1,2.0840364210831424
0.64100000000000323,1,2.0843927065729573
0.64200000000000323,1,2.0847496354555322
0.64300000000000324,1,2.0851072070877961
0.64400000000000324,1,2.0854654208273207
0.64500000000000324,1,2.0858242760323198
0.64600000000000324,1,2.0861837720616481
0.64700000000000324,1,2.0865439082748019
0.64800000000000324,1,2.086904684031917
0.64900000000000324,1,2.0872660986937697
0.65000000000000324,1,2.0876281516217743
0.65100000000000324,1,2.0879908421779834
0.65200000000000324,1,2.088354169725088
0.65300000000000324,1,2.0887181336264153
0.65400000000000325,1,2.0890827332459292
0.65500000000000325,1,2.089447967948229
0.65600000000000325,1,2.08981383709855
0.65700000000000325,1,2.0901803400627608
0.65800000000000325,1,2.0905474762073641
0.65900000000000325,1,2.090915244899497
0.66000000000000325,1,2.0912836455069268
0.66100000000000325,1,2.0916526773980548
0.66200000000000325,1,2.0920223399419129
0.66300000000000325,1,2.0923926325081639
0.66400000000000325,1,2.0927635544670995
0.66500000000000326,1,2.0931351051896416
0.66600000000000326,1,2.0935072840473419
0.66700000000000326,1,2.093880090412378
0.66800000000000326,1,2.094253523657557
0.66900000000000326,1,2.0946275831563117
0.67000000000000326,1,2.0950022682827019
0.67100000000000326,1,2.0953775784114121
0.67200000000000326,1,2.0957535129177534
0.67300000000000326,1,2.0961300711776589
0.67400000000000326,1,2.096507252567688
0.67500000000000326,1,2.0968850564650214
0.67600000000000326,1,2.0972634822474632
0.67700000000000327,1,2.0976425292934389
0.67800000000000327,1,2.0980221969819954
0.67900000000000327,1,2.0984024846928007
0.68000000000000327,1,2.0987833918061423
0.68100000000000327,1,2.0991649177029275
0.68200000000000327,1,2.0995470617646816
0.68300000000000327,1,2.0999298233735488
0.68400000000000327,1,2.1003132019122912
0.68500000000000327,1,2.1006971967642865
0.68600000000000327,1,2.1010818073135304
0.68700000000000327,1,2.1014670329446323
0.68800000000000328,1,2.1018528730428185
0.68900000000000328,1,2.1022393269939292
0.69000000000000328,1,2.1026263941844174
0.69100000000000328,1,2.1030140740013517
0.69200000000000328,1,2.1034023658324101
0.69300000000000328,1,2.1037912690658858
0.69400000000000328,1,2.1041807830906816
0.69500000000000328,1,2.1045709072963108
0.69600000000000328,1,2.1049616410728982
0.69700000000000328,1,2.1053529838111777
0.69800000000000328,1,2.1057449349024919
0.69900000000000329,1,2.1061374937387911
0.70000000000000329,1,2.106530659712635
0.70100000000000329,1,2.1069244322171889
0.70200000000000329,1,2.1073188106462255
0.70300000000000329,1,2.1077137943941233
0.70400000000000329,1,2.1081093828558664
0.70500000000000329,1,2.1085055754270421
0.70600000000000329,1,2.1089023715038433
0.70700000000000329,1,2.1092997704830667
0.70800000000000329,1,2.1096977717621108
0.70900000000000329,1,2.1100963747389767
0.7100000000000033,1,2.1104955788122672
0.7110000000000033,1,2.110895383381187
0.7120000000000033,1,2.1112957878455401
0.7130000000000033,1,2.1116967916057305
0.7140000000000033,1,2.1120983940627629
0.7150000000000033,1,2.1125005946182389
0.7160000000000033,1,2.1129033926743594
0.7170000000000033,1,2.1133067876339222
0.7180000000000033,1,2.1137107789003227
0.7190000000000033,1,2.1141153658775513
0.7200000000000033,1,2.1145205479701956
0.7210000000000033,1,2.1149263245834375
0.72200000000000331,1,2.1153326951230533
0.72300000000000331,1,2.1157396589954138
0.72400000000000331,1,2.1161472156074828
0.72500000000000331,1,2.1165553643668167
0.72600000000000331,1,2.1169641046815637
0.72700000000000331,1,2.1173734359604652
0.72800000000000331,1,2.117783357612852
0.72900000000000331,1,2.1181938690486453
0.73000000000000331,1,2.1186049696783567
0.73100000000000331,1,2.119016658913087
0.73200000000000331,1,2.1194289361645247
0.73300000000000332,1,2.1198418008449478
0.73400000000000332,1,2.1202552523672207
0.73500000000000332,1,2.1206692901447948
0.73600000000000332,1,2.1210839135917081
0.73700000000000332,1,2.1214991221225836
0.73800000000000332,1,2.12191491515263
0.73900000000000332,1,2.1223312920976403
0.74000000000000332,1,2.1227482523739911
0.74100000000000332,1,2.1231657953986427
0.74200000000000332,1,2.1235839205891383
0.74300000000000332,1,2.1240026273636028
0.74400000000000333,1,2.1244219151407435
0.74500000000000333,1,2.1248417833398476
0.74600000000000333,1,2.1252622313807832
0.74700000000000333,1,2.1256832586839987
0.74800000000000333,1,2.1261048646705212
0.74900000000000333,1,2.1265270487619561
0.75000000000000333,1,2.1269498103804878
0.75100000000000333,1,2.1273731489488785
0.75200000000000333,1,2.127797063890466
0.75300000000000333,1,2.1282215546291652
0.75400000000000333,1,2.1286466205894672
0.75500000000000334,1,2.1290722611964372
0.75600000000000334,1,2.1294984758757165
0.75700000000000334,1,2.1299252640535196
0.75800000000000334,1,2.1303526251566343
0.75900000000000334,1,2.1307805586124222
0.76000000000000334,1,2.1312090638488161
0.76100000000000334,1,2.1316381402943216
0.76200000000000334,1,2.1320677873780145
0.76300000000000334,1,2.132498004529543
0.76400000000000334,1,2.1329287911791228
0.76500000000000334,1,2.1333601467575418
0.76600000000000334,1,2.1337920706961544
0.76700000000000335,1,2.1342245624268852
